vlUnitario,vlTotal,cdMaterial,qtMaterial
0.086180555555555555555,173.74000,6510,168.00000
1.034166666666666666666,12.41000,6510,12.00000
1.034166666666666666666,248.20000,6510,240.00000
1.076666666666666666666,103.36000,6510,96.00000
0.086180555555555555555,49.64000,6510,48.00000
1.034166666666666666666,161.33000,6510,156.00000
12.410000000000000000000,210.97000,6510,17.00000
1.034166666666666666666,111.69000,6510,108.00000
1.034166666666666666666,24.82000,6510,24.00000
13.140000000000000000000,223.38000,6510,17.00000
0.909166666666666666666,130.92000,6510,144.00000
13.140000000000000000000,91.98000,6510,7.00000
1.095000000000000000000,52.56000,6510,48.00000
1.034166666666666666666,223.38000,6510,216.00000
1.034166666666666666666,62.05000,6510,60.00000
0.909166666666666666666,32.73000,6510,36.00000
1.034166666666666666666,173.74000,6510,168.00000
0.075763888888888888888,141.83000,6510,156.00000
12.410000000000000000000,74.46000,6510,6.00000
0.909166666666666666666,1963.80000,6510,2160.00000
10.910000000000000000000,1309.20000,6510,120.00000
0.909166666666666666666,4364.00000,6510,4800.00000
10.910000000000000000000,3305.73000,6510,303.00000
0.909166666666666666666,818.25000,6510,900.00000
1.076666666666666666666,620.16000,6510,576.00000
0.909166666666666666666,54.55000,6510,60.00000
0.075763888888888888888,436.40000,6510,480.00000
0.605833333333333333333,50.89000,6510,84.00000
12.880000000000000000000,64.40000,6510,5.00000
1.034166666666666666666,744.60000,6510,720.00000
0.075763888888888888888,600.05000,6510,660.00000
1.034166666666666666666,248.20000,6510,240.00000
0.909166666666666666666,1636.50000,6510,1800.00000
1.034166666666666666666,124.10000,6510,120.00000
0.086180555555555555555,248.20000,6510,240.00000
0.605833333333333333333,29.08000,6510,48.00000
0.050486111111111111111,79.97000,6510,132.00000
10.910000000000000000000,545.50000,6510,50.00000
1.034166666666666666666,372.30000,6510,360.00000
1.034166666666666666666,74.46000,6510,72.00000
1.034166666666666666666,285.43000,6510,276.00000
7.270000000000000000000,625.22000,6510,86.00000
0.909166666666666666666,436.40000,6510,480.00000
0.909166666666666666666,54.55000,6510,60.00000
12.390000000000000000000,173.46000,6510,14.00000
1.073333333333333333333,12.88000,6510,12.00000
0.677500000000000000000,341.46000,6510,504.00000
0.677500000000000000000,56.91000,6510,84.00000
0.677500000000000000000,40.65000,6510,60.00000
0.677500000000000000000,48.78000,6510,72.00000
0.056458333333333333333,162.60000,6510,240.00000
0.677500000000000000000,48.78000,6510,72.00000
0.677500000000000000000,8.13000,6510,12.00000
0.056458333333333333333,40.65000,6510,60.00000
0.677500000000000000000,162.60000,6510,240.00000
0.677500000000000000000,24.39000,6510,36.00000
0.677500000000000000000,1626.00000,6510,2400.00000
1.095000000000000000000,78.84000,6510,72.00000
0.677500000000000000000,1154.46000,6510,1704.00000
0.605833333333333333333,65.43000,6510,108.00000
0.909166666666666666666,7091.50000,6510,7800.00000
12.410000000000000000000,198.56000,6510,16.00000
1.073333333333333333333,1030.40000,6510,960.00000
1.073333333333333333333,38.64000,6510,36.00000
0.089444444444444444444,38.64000,6510,36.00000
1.095000000000000000000,105.12000,6510,96.00000
0.909166666666666666666,54.55000,6510,60.00000
1.095000000000000000000,197.10000,6510,180.00000
1.076666666666666666666,258.40000,6510,240.00000
0.086180555555555555555,49.64000,6510,48.00000
1.076666666666666666666,167.96000,6510,156.00000
1.034166666666666666666,49.64000,6510,48.00000
1.073333333333333333333,231.84000,6510,216.00000
13.140000000000000000000,197.10000,6510,15.00000
0.056458333333333333333,121.95000,6510,180.00000
1.076666666666666666666,64.60000,6510,60.00000
0.909166666666666666666,654.60000,6510,720.00000
12.410000000000000000000,62.05000,6510,5.00000
1.034166666666666666666,49.64000,6510,48.00000
0.909166666666666666666,327.30000,6510,360.00000
0.909166666666666666666,8269.78000,6510,9096.00000
0.909166666666666666666,1636.50000,6510,1800.00000
1.073333333333333333333,515.20000,6510,480.00000
0.677500000000000000000,40.65000,6510,60.00000
0.086180555555555555555,99.28000,6510,96.00000
0.089722222222222222222,904.40000,6510,840.00000
0.089722222222222222222,90.44000,6510,84.00000
1.073333333333333333333,115.92000,6510,108.00000
0.909166666666666666666,7975.21000,6510,8772.00000
0.677500000000000000000,48.78000,6510,72.00000
1.076666666666666666666,323.00000,6510,300.00000
0.075763888888888888888,109.10000,6510,120.00000
8.130000000000000000000,162.60000,6510,20.00000
0.677500000000000000000,325.20000,6510,480.00000
0.677500000000000000000,113.82000,6510,168.00000
0.677500000000000000000,40.65000,6510,60.00000
7.270000000000000000000,145.40000,6510,20.00000
0.056458333333333333333,8.13000,6510,12.00000
0.677500000000000000000,32.52000,6510,48.00000
0.677500000000000000000,162.60000,6510,240.00000
0.605833333333333333333,159.94000,6510,264.00000
0.909166666666666666666,545.50000,6510,600.00000
0.677500000000000000000,8.13000,6510,12.00000
1.095000000000000000000,131.40000,6510,120.00000
0.909166666666666666666,76.37000,6510,84.00000
1.076666666666666666666,51.68000,6510,48.00000
0.056458333333333333333,40.65000,6510,60.00000
0.605833333333333333333,610.68000,6510,1008.00000
0.677500000000000000000,16.26000,6510,24.00000
1.076666666666666666666,348.84000,6510,324.00000
1.073333333333333333333,128.80000,6510,120.00000
12.390000000000000000000,161.07000,6510,13.00000
0.677500000000000000000,48.78000,6510,72.00000
0.909166666666666666666,109.10000,6510,120.00000
0.677500000000000000000,2845.50000,6510,4200.00000
1.073333333333333333333,115.92000,6510,108.00000
1.095000000000000000000,78.84000,6510,72.00000
0.056458333333333333333,121.95000,6510,180.00000
0.050486111111111111111,14.54000,6510,24.00000
0.605833333333333333333,625.22000,6510,1032.00000
0.089722222222222222222,51.68000,6510,48.00000
0.089722222222222222222,25.84000,6510,24.00000
1.095000000000000000000,170.82000,6510,156.00000
12.410000000000000000000,297.84000,6510,24.00000
0.909166666666666666666,1331.02000,6510,1464.00000
0.909166666666666666666,1745.60000,6510,1920.00000
0.909166666666666666666,2029.26000,6510,2232.00000
0.909166666666666666666,785.52000,6510,864.00000
1.034166666666666666666,62.05000,6510,60.00000
1.034166666666666666666,161.33000,6510,156.00000
1.034166666666666666666,248.20000,6510,240.00000
1.095000000000000000000,262.80000,6510,240.00000
1.073333333333333333333,3760.96000,6510,3504.00000
1.034166666666666666666,24.82000,6510,24.00000
1.073333333333333333333,360.64000,6510,336.00000
1.034166666666666666666,74.46000,6510,72.00000
12.410000000000000000000,186.15000,6510,15.00000
7.270000000000000000000,72.70000,6510,10.00000
0.086041666666666666666,123.90000,6510,120.00000
1.095000000000000000000,131.40000,6510,120.00000
1.034166666666666666666,198.56000,6510,192.00000
12.410000000000000000000,124.10000,6510,10.00000
1.034166666666666666666,62.05000,6510,60.00000
0.909166666666666666666,545.50000,6510,600.00000
0.091250000000000000000,65.70000,6510,60.00000
1.034166666666666666666,124.10000,6510,120.00000
13.140000000000000000000,394.20000,6510,30.00000
12.410000000000000000000,37.23000,6510,3.00000
0.091250000000000000000,52.56000,6510,48.00000
0.086041666666666666666,49.56000,6510,48.00000
0.075763888888888888888,54.55000,6510,60.00000
1.032500000000000000000,520.38000,6510,504.00000
0.909166666666666666666,600.05000,6510,660.00000
0.909166666666666666666,218.20000,6510,240.00000
1.034166666666666666666,99.28000,6510,96.00000
1.034166666666666666666,37.23000,6510,36.00000
0.775625000000000000000,148.92000,6510,192.00000
1.034166666666666666666,37.23000,6510,36.00000
1.095000000000000000000,131.40000,6510,120.00000
1.032500000000000000000,185.85000,6510,180.00000
1.034166666666666666666,496.40000,6510,480.00000
12.410000000000000000000,161.33000,6510,13.00000
1.032500000000000000000,136.29000,6510,132.00000
0.086180555555555555555,186.15000,6510,180.00000
1.095000000000000000000,65.70000,6510,60.00000
13.140000000000000000000,551.88000,6510,42.00000
1.032500000000000000000,37.17000,6510,36.00000
1.034166666666666666666,161.33000,6510,156.00000
1.073333333333333333333,231.84000,6510,216.00000
0.909166666666666666666,109.10000,6510,120.00000
1.034166666666666666666,111.69000,6510,108.00000
7.270000000000000000000,145.40000,6510,20.00000
1.034166666666666666666,186.15000,6510,180.00000
1.034166666666666666666,99.28000,6510,96.00000
10.910000000000000000000,1091.00000,6510,100.00000
1.034166666666666666666,186.15000,6510,180.00000
0.909166666666666666666,2727.50000,6510,3000.00000
10.910000000000000000000,109.10000,6510,10.00000
1.034166666666666666666,124.10000,6510,120.00000
1.034166666666666666666,49.64000,6510,48.00000
1.034166666666666666666,496.40000,6510,480.00000
1.095000000000000000000,118.26000,6510,108.00000
1.073333333333333333333,38.64000,6510,36.00000
1.073333333333333333333,115.92000,6510,108.00000
1.034166666666666666666,12.41000,6510,12.00000
1.034166666666666666666,49.64000,6510,48.00000
0.909166666666666666666,98.19000,6510,108.00000
0.909166666666666666666,8269.78000,6510,9096.00000
0.909166666666666666666,654.60000,6510,720.00000
0.909166666666666666666,2182.00000,6510,2400.00000
10.910000000000000000000,1527.40000,6510,140.00000
0.909166666666666666666,1658.32000,6510,1824.00000
0.909166666666666666666,218.20000,6510,240.00000
0.909166666666666666666,818.25000,6510,900.00000
0.909166666666666666666,981.90000,6510,1080.00000
1.073333333333333333333,309.12000,6510,288.00000
1.034166666666666666666,124.10000,6510,120.00000
0.056458333333333333333,81.30000,6510,120.00000
0.909166666666666666666,218.20000,6510,240.00000
0.677500000000000000000,40.65000,6510,60.00000
0.909166666666666666666,436.40000,6510,480.00000
1.034166666666666666666,186.15000,6510,180.00000
0.677500000000000000000,203.25000,6510,300.00000
0.605833333333333333333,50.89000,6510,84.00000
12.410000000000000000000,248.20000,6510,20.00000
1.034166666666666666666,496.40000,6510,480.00000
0.909166666666666666666,436.40000,6510,480.00000
12.390000000000000000000,99.12000,6510,8.00000
1.034166666666666666666,111.69000,6510,108.00000
1.095000000000000000000,52.56000,6510,48.00000
0.089722222222222222222,90.44000,6510,84.00000
1.095000000000000000000,459.90000,6510,420.00000
1.034166666666666666666,173.74000,6510,168.00000
0.677500000000000000000,121.95000,6510,180.00000
7.270000000000000000000,159.94000,6510,22.00000
0.050486111111111111111,29.08000,6510,48.00000
1.034166666666666666666,111.69000,6510,108.00000
0.677500000000000000000,1154.46000,6510,1704.00000
8.130000000000000000000,24.39000,6510,3.00000
1.034166666666666666666,86.87000,6510,84.00000
0.909166666666666666666,436.40000,6510,480.00000
7.270000000000000000000,50.89000,6510,7.00000
12.410000000000000000000,1042.44000,6510,84.00000
0.605833333333333333333,29.08000,6510,48.00000
12.920000000000000000000,51.68000,6510,4.00000
1.034166666666666666666,37.23000,6510,36.00000
0.677500000000000000000,8.13000,6510,12.00000
1.076666666666666666666,103.36000,6510,96.00000
0.677500000000000000000,24.39000,6510,36.00000
8.130000000000000000000,121.95000,6510,15.00000
0.050486111111111111111,123.59000,6510,204.00000
1.076666666666666666666,25.84000,6510,24.00000
1.076666666666666666666,284.24000,6510,264.00000
0.677500000000000000000,81.30000,6510,120.00000
8.130000000000000000000,81.30000,6510,10.00000
0.089722222222222222222,64.60000,6510,60.00000
1.076666666666666666666,25.84000,6510,24.00000
0.091250000000000000000,65.70000,6510,60.00000
0.677500000000000000000,121.95000,6510,180.00000
0.605833333333333333333,727.00000,6510,1200.00000
0.677500000000000000000,97.56000,6510,144.00000
1.095000000000000000000,604.44000,6510,552.00000
1.034166666666666666666,148.92000,6510,144.00000
0.909166666666666666666,6546.00000,6510,7200.00000
1.095000000000000000000,302.22000,6510,276.00000
12.410000000000000000000,124.10000,6510,10.00000
0.086180555555555555555,310.25000,6510,300.00000
0.909166666666666666666,218.20000,6510,240.00000
0.086180555555555555555,6453.20000,6510,6240.00000
0.086180555555555555555,124.10000,6510,120.00000
0.086180555555555555555,161.33000,6510,156.00000
0.909166666666666666666,436.40000,6510,480.00000
0.086041666666666666666,49.56000,6510,48.00000
1.034166666666666666666,248.20000,6510,240.00000
1.073333333333333333333,1932.00000,6510,1800.00000
12.410000000000000000000,248.20000,6510,20.00000
1.095000000000000000000,91.98000,6510,84.00000
1.034166666666666666666,521.22000,6510,504.00000
1.034166666666666666666,124.10000,6510,120.00000
1.073333333333333333333,231.84000,6510,216.00000
12.410000000000000000000,210.97000,6510,17.00000
13.140000000000000000000,105.12000,6510,8.00000
1.034166666666666666666,124.10000,6510,120.00000
13.140000000000000000000,91.98000,6510,7.00000
12.410000000000000000000,24.82000,6510,2.00000
1.095000000000000000000,78.84000,6510,72.00000
1.034166666666666666666,434.35000,6510,420.00000
1.034166666666666666666,62.05000,6510,60.00000
1.034166666666666666666,74.46000,6510,72.00000
1.032500000000000000000,495.60000,6510,480.00000
12.920000000000000000000,12.92000,6510,1.00000
12.410000000000000000000,62.05000,6510,5.00000
1.034166666666666666666,24.82000,6510,24.00000
10.910000000000000000000,327.30000,6510,30.00000
0.909166666666666666666,3305.73000,6510,3636.00000
0.909166666666666666666,1636.50000,6510,1800.00000
1.095000000000000000000,302.22000,6510,276.00000
0.050486111111111111111,94.51000,6510,156.00000
0.909166666666666666666,829.16000,6510,912.00000
1.073333333333333333333,128.80000,6510,120.00000
1.034166666666666666666,248.20000,6510,240.00000
12.410000000000000000000,161.33000,6510,13.00000
13.140000000000000000000,131.40000,6510,10.00000
12.410000000000000000000,86.87000,6510,7.00000
1.034166666666666666666,74.46000,6510,72.00000
1.034166666666666666666,285.43000,6510,276.00000
0.050486111111111111111,145.40000,6510,240.00000
0.909166666666666666666,545.50000,6510,600.00000
0.909166666666666666666,654.60000,6510,720.00000
0.909166666666666666666,32.73000,6510,36.00000
0.909166666666666666666,2018.35000,6510,2220.00000
1.034166666666666666666,248.20000,6510,240.00000
0.605833333333333333333,36.35000,6510,60.00000
0.677500000000000000000,56.91000,6510,84.00000
1.034166666666666666666,124.10000,6510,120.00000
8.130000000000000000000,146.34000,6510,18.00000
1.076666666666666666666,387.60000,6510,360.00000
0.089722222222222222222,646.00000,6510,600.00000
1.034166666666666666666,124.10000,6510,120.00000
1.095000000000000000000,65.70000,6510,60.00000
1.076666666666666666666,51.68000,6510,48.00000
8.130000000000000000000,81.30000,6510,10.00000
1.076666666666666666666,3604.68000,6510,3348.00000
0.677500000000000000000,16.26000,6510,24.00000
1.034166666666666666666,124.10000,6510,120.00000
1.076666666666666666666,452.20000,6510,420.00000
1.034166666666666666666,124.10000,6510,120.00000
1.034166666666666666666,74.46000,6510,72.00000
1.073333333333333333333,38.64000,6510,36.00000
12.880000000000000000000,51.52000,6510,4.00000
1.073333333333333333333,322.00000,6510,300.00000
0.086041666666666666666,123.90000,6510,120.00000
1.076666666666666666666,387.60000,6510,360.00000
1.034166666666666666666,124.10000,6510,120.00000
0.086180555555555555555,37.23000,6510,36.00000
1.034166666666666666666,186.15000,6510,180.00000
10.910000000000000000000,174.56000,6510,16.00000
1.034166666666666666666,37.23000,6510,36.00000
0.909166666666666666666,240.02000,6510,264.00000
1.073333333333333333333,128.80000,6510,120.00000
0.677500000000000000000,48.78000,6510,72.00000
12.410000000000000000000,86.87000,6510,7.00000
1.073333333333333333333,386.40000,6510,360.00000
1.034166666666666666666,37.23000,6510,36.00000
1.076666666666666666666,167.96000,6510,156.00000
0.089722222222222222222,258.40000,6510,240.00000
0.091250000000000000000,131.40000,6510,120.00000
1.034166666666666666666,37.23000,6510,36.00000
1.034166666666666666666,496.40000,6510,480.00000
1.095000000000000000000,78.84000,6510,72.00000
13.140000000000000000000,197.10000,6510,15.00000
0.075763888888888888888,218.20000,6510,240.00000
1.034166666666666666666,74.46000,6510,72.00000
1.034166666666666666666,1241.00000,6510,1200.00000
0.909166666666666666666,87.28000,6510,96.00000
1.034166666666666666666,49.64000,6510,48.00000
10.910000000000000000000,9819.00000,6510,900.00000
0.909166666666666666666,6415.08000,6510,7056.00000
1.034166666666666666666,86.87000,6510,84.00000
0.677500000000000000000,32.52000,6510,48.00000
12.390000000000000000000,123.90000,6510,10.00000
12.880000000000000000000,64.40000,6510,5.00000
12.410000000000000000000,37.23000,6510,3.00000
1.034166666666666666666,868.70000,6510,840.00000
0.909166666666666666666,163.65000,6510,180.00000
0.605833333333333333333,7.27000,6510,12.00000
1.034166666666666666666,148.92000,6510,144.00000
0.677500000000000000000,65.04000,6510,96.00000
0.605833333333333333333,29.08000,6510,48.00000
1.076666666666666666666,620.16000,6510,576.00000
0.677500000000000000000,243.90000,6510,360.00000
1.034166666666666666666,521.22000,6510,504.00000
1.034166666666666666666,210.97000,6510,204.00000
1.073333333333333333333,360.64000,6510,336.00000
0.089722222222222222222,271.32000,6510,252.00000
0.089722222222222222222,452.20000,6510,420.00000
12.920000000000000000000,51.68000,6510,4.00000
0.605833333333333333333,159.94000,6510,264.00000
1.076666666666666666666,258.40000,6510,240.00000
0.050486111111111111111,123.59000,6510,204.00000
1.095000000000000000000,197.10000,6510,180.00000
1.076666666666666666666,51.68000,6510,48.00000
13.140000000000000000000,551.88000,6510,42.00000
1.032500000000000000000,123.90000,6510,120.00000
1.076666666666666666666,38.76000,6510,36.00000
