"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06050";"MACAPÁ";"06050";"MACAPÁ";"10";"13";"Vereador";"30000001783";"25874";"AMANDA BENTES DO NASCIMENTO";"AMANDA BENTES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"30000000189";"DEMOCRACIA E SUSTENTABILIDADE";"DEM / PSDB / PT do B / PSC";"5";"SUPLENTE";"N";"0"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06092";"OIAPOQUE";"06092";"OIAPOQUE";"4";"13";"Vereador";"30000000821";"12369";"OSVALDO DOS REIS GERALDO";"CABEÇA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"30000000083";"PARTIDO ISOLADO";"PDT";"5";"SUPLENTE";"N";"102"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06084";"PEDRA BRANCA DO AMAPARI";"06084";"PEDRA BRANCA DO AMAPARI";"11";"13";"Vereador";"30000001151";"22111";"MARIA DE FÁTIMA DOS SANTOS";"FÁTIMA DO ÍNDIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"30000000126";"TRABALHO,FORÇA E UNIÃO";"PR / PT";"5";"SUPLENTE";"N";"62"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06084";"PEDRA BRANCA DO AMAPARI";"06084";"PEDRA BRANCA DO AMAPARI";"11";"13";"Vereador";"30000001746";"43567";"MARIA MARLENE DE AZEVEDO NOGUEIRA";"MARLENE NOGUEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"30000000187";"PELA CORRENTE DA ESPERANÇA";"PSDB / PV / PT do B / PMN / DEM";"5";"SUPLENTE";"N";"124"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06084";"PEDRA BRANCA DO AMAPARI";"06084";"PEDRA BRANCA DO AMAPARI";"11";"13";"Vereador";"30000001750";"25000";"MARCIO JOSE CUSTODIO";"FEIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"30000000187";"PELA CORRENTE DA ESPERANÇA";"PSDB / PV / PT do B / PMN / DEM";"5";"SUPLENTE";"N";"115"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06084";"PEDRA BRANCA DO AMAPARI";"06084";"PEDRA BRANCA DO AMAPARI";"11";"13";"Vereador";"30000001744";"25555";"JOSÉ DA SILVA MACIEL";"ZEZINHO MACIEL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"30000000187";"PELA CORRENTE DA ESPERANÇA";"PSDB / PV / PT do B / PMN / DEM";"5";"SUPLENTE";"N";"161"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06025";"PORTO GRANDE";"06025";"PORTO GRANDE";"12";"13";"Vereador";"30000001731";"22123";"ROSENDI ANDRADE DOS ANJOS";"RUY ANDRADE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"30000000186";"POR UM PORTO GRANDE MELHOR E DE GRANDE REALIZAÇOES";"PR / PRB / PMB / PRP / PSL / PP";"3";"ELEITO POR MÉDIA";"N";"240"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06025";"PORTO GRANDE";"06025";"PORTO GRANDE";"12";"13";"Vereador";"30000001732";"22302";"SÉRGIO FRANCISCO DE OLIVEIRA";"SÉRGIO DO ESPORTE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"30000000186";"POR UM PORTO GRANDE MELHOR E DE GRANDE REALIZAÇOES";"PR / PRB / PMB / PRP / PSL / PP";"5";"SUPLENTE";"N";"76"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06025";"PORTO GRANDE";"06025";"PORTO GRANDE";"12";"13";"Vereador";"30000001871";"55619";"CELSO BEKER DE SOUSA";"CELSO DO BOM GOSTO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"30000000194";"COMPROMISSO COM O DESENVOLVIMENTO";"PSD / PSDB / DEM / PSB / PTB / PT do B";"5";"SUPLENTE";"N";"19"
"28/05/2019";"15:30:02";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"AP";"06009";"PRACUÚBA";"06009";"PRACUÚBA";"1";"13";"Vereador";"30000002903";"51000";"DYANA CORTEZ DA FONSECA";"DYANA";"#NULO#";"3";"INAPTO";"14";"INDEFERIDO";"Coligação";"51";"PEN";"Partido Ecológico Nacional";"30000000176";"TUDO POR NOSSA TERRA";"PSOL / PEN / PPL / REDE";"4";"NÃO ELEITO";"N";"0"
